code,name,market,type,industry,price,chg,chg_pct,score,A,B,C,D,E,F,S2h,S2m,etf_trust_5d,etf_rank,etf_chip_cnt,etf_vol_ratio,foreign_days,trust_days,broker_days,broker_conc,margin_ratio,short_ratio,big_chg,rsi,trust_d1,trust_d3,trust_d5,broker_names,broker_silent,broker_known,turnover_pct,holding_rising,trust_holding_pct,trust_pullback,volume_ratio,ma_trend,revenue_months,eps_growth,gpm_improving,tags,signal,signal_desc,scan_date
6877,鏵友益,上市,STOCK,,0,0,0,14,0,0,0,15,0,0,5,-6,0.0,賣超,0,1.2778,0,0,0,0,78.8,0.4,-0.07,57.2,0,0,0,{},0,0,-0.3,0,0.0,0,0.32,2,0,0,0,,NONE,,2026-05-08
6878,歐付寶,上市,STOCK,,0,0,0,22,0,0,0,2,0,3,15,2,0.0,N/A,1,0.8433,0,0,0,0,0.0,0.0,0.0,47.0,0,0,0,{},0,0,0.0,0,0.0,0,1.17,0,0,0,0,★大戶接手,NONE,,2026-05-08
6879,大江基因,上市,STOCK,,0,0,0,23,0,0,0,5,0,1,15,2,0.0,N/A,1,1.286,0,0,0,0,0.0,0.0,0.0,51.1,0,0,0,{},0,0,0.0,0,0.0,0,0.65,0,0,0,0,★大戶接手,NONE,,2026-05-08
6881,潤德,上市,STOCK,,0,0,0,37,1,0,0,15,0,4,15,2,0.0,賣超,2,1.1376,2,0,0,0,0.0,0.0,0.0,48.6,0,0,0,{},0,0,17.2,1,0.0,0,1.34,2,0,0,0,,NONE,,2026-05-08
6882,甲尚,上市,STOCK,,0,0,0,25,0,0,0,18,0,0,5,2,0.0,N/A,0,1.0037,0,0,0,0,0.0,0.0,-0.47,57.0,0,0,0,{},0,0,0.0,0,0.0,0,0.6,2,0,0,0,,NONE,,2026-05-08
6883,微電能源,上市,STOCK,,0,0,0,31,0,0,0,13,0,1,15,2,0.0,N/A,1,1.7576,0,0,0,0,0.0,0.0,0.55,57.8,0,0,0,{},0,0,0.0,0,0.0,0,2.19,1,0,0,0,★大戶接手,NONE,,2026-05-08
6884,海柏特,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,賣超,1,0.771,0,0,0,0,0.0,0.0,0.0,45.5,0,0,0,{},0,0,-6.6,0,0.0,0,0.81,0,0,0,0,★大戶接手,NONE,,2026-05-08
6885,全福生技,上市,STOCK,,0,0,0,26,0,0,0,3,0,4,15,4,0.0,賣超,2,0.908,0,0,0,0,7.1,0.0,0.08,35.0,0,0,0,{},0,0,-11.7,1,0.0,0,1.3,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6886,遠東生技,上市,STOCK,,0,0,0,31,0,0,0,13,0,1,15,2,0.0,N/A,1,1.0605,0,0,0,0,0.0,0.0,0.0,50.1,0,0,0,{},0,0,0.0,0,0.0,0,0.43,1,0,0,0,★大戶接手,NONE,,2026-05-08
6887,寶綠特-KY,上市,STOCK,,0,0,0,36,3,0,0,5,0,9,15,4,0.0,賣超,2,0.4735,4,0,0,0,6.2,0.0,0.47,45.1,0,0,0,{},0,0,4.0,1,0.0,0,0.23,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6890,來億-KY,上市,STOCK,,0,0,0,15,0,0,0,5,0,1,5,4,0.0,賣超,1,0.6355,0,0,0,0,3.4,0.0,-0.23,40.7,0,0,0,{},0,0,-12.1,1,-0.0,0,1.34,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6891,樂迦再生,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,2.9148,0,0,0,0,0.0,0.0,0.23,51.3,0,0,0,{},0,0,0.0,0,0.0,0,0.41,2,0,0,0,,NONE,,2026-05-08
6892,台寶生醫,上市,STOCK,,0,0,0,23,0,0,0,5,0,1,15,2,0.0,N/A,1,0.9331,0,0,0,0,0.0,0.0,0.04,44.3,0,0,0,{},0,0,0.0,0,0.0,0,0.65,0,0,0,0,★大戶接手,NONE,,2026-05-08
6894,衛司特,上市,STOCK,,0,0,0,20,1,0,0,5,0,5,5,4,0.0,賣超,0,0.5236,1,0,0,0,10.3,0.0,-0.01,54.0,0,0,0,{},0,0,18.6,0,0.0,0,1.2,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6895,宏碩系統,上市,STOCK,,0,0,0,11,0,0,0,2,0,0,5,4,0.0,賣超,0,0.7119,0,0,0,0,12.5,0.1,-0.01,42.8,0,0,0,{},0,0,-12.9,0,0.0,0,1.17,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6898,程曦資訊,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,1.1366,0,0,0,0,0.0,0.0,0.01,40.1,0,0,0,{},0,0,0.0,0,0.0,0,0.88,0,0,0,0,★大戶接手,NONE,,2026-05-08
6899,創為精密,上市,STOCK,,0,0,0,28,0,0,0,5,0,4,15,4,0.0,賣超,2,0.8526,0,0,0,0,0.9,0.0,0.0,51.5,0,0,0,{},0,0,-13.0,1,0.0,0,0.76,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6901,鑽石投資,上市,STOCK,,0,0,0,11,1,0,0,0,0,1,5,4,0.0,賣超,1,1.0497,2,0,0,0,1.2,0.0,-0.12,32.6,0,0,0,{},0,0,15.1,1,0.0,0,0.82,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6902,GOGOLOOK-創,上市,STOCK,,0,0,0,39,1,0,0,15,0,4,15,4,0.0,賣超,2,2.138,1,0,0,0,6.0,0.0,0.03,58.1,0,0,0,{},0,0,18.7,1,0.0,0,0.55,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6903,巨漢,上市,STOCK,,0,0,0,38,3,0,0,15,0,1,15,4,0.0,賣超,1,0.918,4,0,0,0,11.8,0.1,0.59,66.0,0,0,0,{},0,0,5.2,0,0.0,0,0.82,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6904,伯鑫,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,賣超,1,0.2073,0,0,0,0,0.0,0.0,0.0,51.7,0,0,0,{},0,0,0.0,1,0.0,0,1.18,2,0,0,0,★大戶接手,NONE,,2026-05-08
6906,現觀科,上市,STOCK,,0,0,0,20,0,0,0,10,0,1,5,4,0.0,賣超,1,1.7076,0,0,0,0,7.2,0.0,-0.09,55.8,0,0,0,{},0,0,-0.7,1,0.0,0,3.99,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6907,雅特力-KY,上市,STOCK,,0,0,0,34,1,0,0,15,0,1,15,2,0.0,賣超,1,2.0479,2,0,0,0,0.0,0.0,0.0,54.0,0,0,0,{},0,0,3.4,0,0.0,0,3.61,2,0,0,0,,NONE,,2026-05-08
6908,宏碁遊戲-創,上市,STOCK,,0,0,0,37,3,0,0,8,0,9,15,2,0.0,賣超,2,0.5819,3,0,0,0,0.0,0.0,0.0,38.6,0,0,0,{},0,0,29.0,1,0.0,0,0.42,1,0,0,0,★大戶接手,NONE,,2026-05-08
6909,創控,上市,STOCK,,0,0,0,14,0,0,0,5,0,0,5,4,0.0,賣超,0,0.872,0,0,0,0,15.6,0.1,-1.36,51.4,0,0,0,{},0,0,-12.4,0,0.0,0,1.1,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6910,德鴻,上市,STOCK,,0,0,0,21,0,0,0,3,0,1,15,2,0.0,賣超,1,0.7443,0,0,0,0,0.0,0.0,0.0,39.1,0,0,0,{},0,0,-3.5,0,0.0,0,1.06,0,0,0,0,★大戶接手,NONE,,2026-05-08
6911,群運,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.8531,0,0,0,0,0.0,0.0,0.0,42.2,0,0,0,{},0,0,0.0,0,0.0,0,2.31,0,0,0,0,★大戶接手,NONE,,2026-05-08
6912,益鈞環科*,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,0.6535,0,0,0,0,0.0,0.0,-0.7,46.1,0,0,0,{},0,0,0.0,0,0.0,0,2.12,0,0,0,0,,NONE,,2026-05-08
6913,鴻呈,上市,STOCK,,0,0,0,28,0,0,0,5,0,4,15,4,0.0,賣超,2,2.2549,0,0,0,0,14.8,0.0,0.0,52.7,0,0,0,{},0,0,-12.5,1,0.0,0,0.77,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6914,阜爾運通,上市,STOCK,,0,0,0,12,0,0,0,2,0,1,5,4,0.0,賣超,1,1.1073,0,0,0,0,2.2,0.0,-0.06,40.6,0,0,0,{},0,0,-40.4,1,0.0,0,0.88,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6915,美強光,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.7243,0,0,0,0,0.0,0.0,0.0,55.4,0,0,0,{},0,0,0.0,0,0.0,0,0.48,2,0,0,0,★大戶接手,NONE,,2026-05-08
6916,華凌,上市,STOCK,,0,0,0,31,3,0,0,5,0,4,15,4,0.0,賣超,2,0.4953,4,0,0,0,3.8,0.0,0.0,52.9,0,0,0,{},0,0,12.2,1,0.0,0,0.89,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6917,竟天,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.2446,0,0,0,0,0.0,0.0,0.01,60.0,0,0,0,{},0,0,0.0,0,0.0,0,1.58,2,0,0,0,,NONE,,2026-05-08
6918,愛派司,上市,STOCK,,0,0,0,34,6,0,0,5,0,4,15,4,0.0,賣超,2,1.0829,1,0,0,0,0.4,0.0,0.02,49.1,0,0,0,{},0,0,54.2,1,0.0,0,0.92,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6919,康霈*,上市,STOCK,,0,0,0,27,3,3,0,5,0,2,5,9,-1.0,賣超,0,0.7005,4,0,0,0,0.0,0.0,-0.18,48.6,0,0,-1,{},0,0,24.8,0,-0.03,0,0.69,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6920,恆勁科技,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,2.3221,0,0,0,0,0.0,0.0,1.06,58.3,0,0,0,{},0,0,0.0,0,0.0,0,0.77,2,0,0,0,,NONE,,2026-05-08
6921,嘉雨思-創,上市,STOCK,,0,0,0,36,0,0,0,15,0,4,15,2,0.0,賣超,2,0.6885,0,0,0,0,0.0,0.0,0.0,57.0,0,0,0,{},0,0,-11.6,1,0.0,0,0.53,2,0,0,0,★大戶接手,NONE,,2026-05-08
6922,宸曜,上市,STOCK,,0,0,0,27,0,0,0,18,0,0,5,4,0.0,賣超,0,3.1082,0,0,0,0,3.6,0.0,-1.48,54.2,0,0,0,{},0,0,-1.8,0,0.0,0,0.73,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6923,中台,上市,STOCK,,0,0,0,40,0,0,0,10,0,1,25,4,0.0,賣超,1,0.914,0,0,0,0,8.8,0.0,1.01,49.9,0,0,0,{},0,0,-61.3,0,0.0,0,0.65,1,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6924,榮惠-KY創,上市,STOCK,,0,0,0,41,0,0,0,15,0,9,15,2,0.0,賣超,2,0.4858,0,0,0,0,0.0,0.0,0.0,69.6,0,0,0,{},0,0,-22.3,1,0.0,0,0.84,2,0,0,0,★大戶接手,NONE,,2026-05-08
6925,意藍,上市,STOCK,,0,0,0,20,0,0,0,0,0,1,15,4,0.0,賣超,1,0.7515,0,0,0,0,3.5,0.1,0.0,32.6,0,0,0,{},0,0,-13.2,0,0.0,0,1.43,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6926,聖安生醫,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,1.0095,0,0,0,0,0.0,0.0,0.04,43.1,0,0,0,{},0,0,0.0,0,0.0,0,0.14,0,0,0,0,★大戶接手,NONE,,2026-05-08
6927,聯合聚晶,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.0981,0,0,0,0,0.0,0.0,0.0,63.3,0,0,0,{},0,0,0.0,0,0.0,0,1.24,2,0,0,0,★大戶接手,NONE,,2026-05-08
6928,攸泰科技,上市,STOCK,,0,0,0,36,0,0,0,13,0,4,15,4,0.0,賣超,2,1.3349,0,0,0,0,4.0,0.0,0.0,53.8,0,0,0,{},0,0,-0.3,1,0.0,0,0.38,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6929,佑全,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,賣超,1,1.9934,0,0,0,0,0.0,0.0,0.0,41.6,0,0,0,{},0,0,0.0,0,0.0,0,0.78,0,0,0,0,★大戶接手,NONE,,2026-05-08
6931,青松健康,上市,STOCK,,0,0,0,28,0,0,0,0,0,4,15,9,0.0,賣超,2,1.475,0,0,0,0,0.8,0.0,0.04,20.4,0,0,0,{},0,0,-27.3,1,0.0,0,0.39,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6932,水星生醫*,上市,STOCK,,0,0,0,25,0,0,0,7,0,1,15,2,0.0,N/A,1,0.8488,0,0,0,0,0.0,0.0,0.11,45.5,0,0,0,{},0,0,0.0,0,0.0,0,0.51,1,0,0,0,★大戶接手,NONE,,2026-05-08
6933,AMAX-KY,上市,STOCK,,0,0,0,22,0,0,0,2,0,1,15,4,0.0,賣超,1,0.6907,0,0,0,0,6.8,0.0,0.0,49.3,0,0,0,{},0,0,-4.1,0,0.0,0,0.88,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6934,心誠鎂,上市,STOCK,,0,0,0,18,0,0,0,0,0,1,15,2,0.0,賣超,1,0.3649,0,0,0,0,0.0,0.0,0.02,37.6,0,0,0,{},0,0,-23.1,0,0.0,0,0.85,0,0,0,0,★大戶接手,NONE,,2026-05-08
6935,王子製藥,上市,STOCK,,0,0,0,25,0,0,0,18,0,0,5,2,0.0,N/A,0,1.7166,0,0,0,0,0.0,0.0,-0.26,53.6,0,0,0,{},0,0,0.0,0,0.0,0,0.5,2,0,0,0,,NONE,,2026-05-08
6936,永鴻生技,上市,STOCK,,0,0,0,35,0,0,0,2,0,4,25,4,0.0,賣超,2,1.09,0,0,0,0,1.4,0.0,0.57,44.3,0,0,0,{},0,0,-5.5,1,0.0,0,0.94,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6937,天虹,上市,STOCK,,0,0,0,30,0,0,0,15,0,1,5,9,0.0,賣超,1,1.4252,0,0,0,0,14.6,0.1,-2.13,52.7,0,0,0,{},0,0,-1.5,1,-0.28,0,0.39,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6938,藍新資訊,上市,STOCK,,0,0,0,25,0,0,0,18,0,0,5,2,0.0,N/A,0,2.4899,0,0,0,0,0.0,0.0,-0.03,65.5,0,0,0,{},0,0,0.0,0,0.0,0,0.6,2,0,0,0,,NONE,,2026-05-08
6939,啟弘生技,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,2.6724,0,0,0,0,0.0,0.0,0.0,53.0,0,0,0,{},0,0,0.0,0,0.0,0,0.33,2,0,0,0,,NONE,,2026-05-08
6940,格斯科技*,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.7551,0,0,0,0,0.0,0.0,0.14,45.9,0,0,0,{},0,0,0.0,0,0.0,0,1.31,0,0,0,0,★大戶接手,NONE,,2026-05-08
6944,兆聯實業,上市,STOCK,,0,0,0,35,0,0,0,15,0,1,15,4,-214.0,賣超,1,0.9021,0,0,0,0,8.4,0.0,0.46,60.5,-137,-150,-214,{},0,0,-2.8,0,-0.1,0,1.62,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6945,圓祥生技,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.9622,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,{},0,0,0.0,0,0.0,0,0.21,0,0,0,0,,NONE,,2026-05-08
6946,三地能源,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.4486,0,0,0,0,0.0,0.0,0.0,45.0,0,0,0,{},0,0,0.0,0,0.0,0,0.83,0,0,0,0,★大戶接手,NONE,,2026-05-08
6947,台鎔科技,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.6582,0,0,0,0,0.0,0.0,0.0,48.1,0,0,0,{},0,0,0.0,0,0.0,0,0.27,0,0,0,0,★大戶接手,NONE,,2026-05-08
6949,沛爾生醫-創,上市,STOCK,,0,0,0,10,0,0,0,2,0,1,5,2,0.0,賣超,1,1.2582,0,0,0,0,32.1,0.0,-0.72,46.2,0,0,0,{},0,0,-13.2,0,0.0,0,0.4,0,0,0,0,,NONE,,2026-05-08
6951,青新-創,上市,STOCK,,0,0,0,51,3,0,0,20,0,9,15,4,0.0,賣超,2,0.6787,3,0,0,0,0.6,0.0,0.0,62.4,0,0,0,{},0,0,20.8,1,0.0,0,1.22,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6952,大武山,上市,STOCK,,0,0,0,24,1,0,0,0,0,4,15,4,0.0,賣超,2,0.8095,2,0,0,0,0.2,0.0,0.0,39.7,0,0,0,{},0,0,15.4,1,0.0,0,1.52,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6953,家碩,上市,STOCK,,0,0,0,42,1,0,0,18,0,4,15,4,0.0,賣超,2,2.5804,1,0,0,0,6.1,0.0,0.0,62.2,0,0,0,{},0,0,9.6,1,0.0,0,0.39,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6955,邦睿生技-創,上市,STOCK,,0,0,0,27,1,0,0,18,0,1,5,2,0.0,賣超,1,1.8362,1,0,0,0,0.0,0.0,-1.66,54.5,0,0,0,{},0,0,21.0,1,0.0,0,0.47,2,0,0,0,,NONE,,2026-05-08
6957,裕慶-KY,上市,STOCK,,0,0,0,23,3,0,0,10,0,1,5,4,0.0,賣超,1,0.8717,3,0,0,0,7.1,0.0,-0.76,47.2,0,0,0,{},0,0,4.5,1,0.0,0,1.13,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6958,日盛台駿,上市,STOCK,,0,0,0,36,8,0,0,5,0,4,15,4,0.0,賣超,2,0.618,3,0,0,0,0.1,0.0,0.0,51.3,0,0,0,{},0,0,51.8,1,0.0,0,0.77,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6958A,日盛台駿甲特,上市,STOCK,,0,0,0,24,3,0,0,0,0,4,15,2,0.0,賣超,2,0.6135,4,0,0,0,0.0,0.0,0.0,33.1,0,0,0,{},0,0,16.7,1,0.0,0,0.69,0,0,0,0,★大戶接手,NONE,,2026-05-08
6959,兆捷科技,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,1.2171,0,0,0,0,0.0,0.0,-1.89,48.2,0,0,0,{},0,0,0.0,0,0.0,0,0.87,0,0,0,0,,NONE,,2026-05-08
6961,旅天下,上市,STOCK,,0,0,0,28,0,0,0,20,0,1,5,2,0.0,賣超,1,1.0605,0,0,0,0,0.0,0.0,-1.56,72.1,0,0,0,{},0,0,0.0,1,0.0,0,1.61,2,0,0,0,,NONE,,2026-05-08
6962,奕力-KY,上市,STOCK,,0,0,0,43,0,0,0,20,0,4,15,4,-4.0,賣超,2,1.6947,0,0,0,0,8.4,0.0,0.66,61.5,0,-1,-4,{},0,0,-0.5,0,-0.02,0,2.56,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6963,品元,上市,STOCK,,0,0,0,18,0,0,0,0,0,1,15,2,0.0,N/A,1,1.829,0,0,0,0,0.0,0.0,0.0,39.2,0,0,0,{},0,0,0.0,0,0.0,0,0.0,0,0,0,0,★大戶接手,NONE,,2026-05-08
6965,中傑-KY,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,0.7068,0,0,0,0,0.1,0.0,0.0,43.3,0,0,0,{},0,0,-12.7,1,0.0,0,0.82,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6967,汎瑋材料,上市,STOCK,,0,0,0,42,1,0,0,18,0,4,15,4,0.0,賣超,2,2.572,1,0,0,0,5.2,0.0,0.0,51.9,0,0,0,{},0,0,0.6,1,0.0,0,1.42,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6968,萬達寵物,上市,STOCK,,0,0,0,28,5,0,0,0,0,4,15,4,0.0,賣超,2,1.0688,6,0,0,0,2.5,0.0,0.08,26.1,0,0,0,{},0,0,18.3,1,0.0,0,0.82,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6969,成信實業*-創,上市,STOCK,,0,0,0,11,1,0,0,2,0,1,5,2,0.0,賣超,1,0.9698,1,0,0,0,0.0,0.0,-0.21,47.8,0,0,0,{},0,0,18.0,1,0.0,0,0.44,0,0,0,0,,NONE,,2026-05-08
6971,惠民實業,上市,STOCK,,0,0,0,15,0,0,0,5,0,1,5,4,0.0,賣超,1,1.2704,0,0,0,0,0.2,0.0,-0.04,50.0,0,0,0,{},0,0,-2.8,1,0.0,0,0.54,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6972,博瑞達應材,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.8017,0,0,0,0,0.0,0.0,0.0,47.2,0,0,0,{},0,0,0.0,0,0.0,0,0.81,0,0,0,0,★大戶接手,NONE,,2026-05-08
6973,永立榮,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,1.4541,0,0,0,0,0.0,0.0,0.0,41.0,0,0,0,{},0,0,0.0,0,0.0,0,2.33,0,0,0,0,★大戶接手,NONE,,2026-05-08
6976,育世博-KY,上市,STOCK,,0,0,0,25,0,0,0,13,0,5,5,2,0.0,N/A,0,0.6709,0,0,0,0,0.0,0.0,-0.08,51.2,0,0,0,{},0,0,0.0,0,0.0,0,0.78,1,0,0,0,,NONE,,2026-05-08
6977,聯純,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,0.9002,0,0,0,0,0.0,0.0,0.0,59.1,0,0,0,{},0,0,0.0,0,0.0,0,0.67,2,0,0,0,,NONE,,2026-05-08
6979,勝釩,上市,STOCK,,0,0,0,25,0,0,0,18,0,0,5,2,0.0,N/A,0,0.9143,0,0,0,0,0.0,0.0,-3.33,61.0,0,0,0,{},0,0,0.0,0,0.0,0,1.06,2,0,0,0,,NONE,,2026-05-08
6980,鐳洋科技,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.7578,0,0,0,0,0.0,0.0,0.0,49.2,0,0,0,{},0,0,0.0,0,0.0,0,0.96,0,0,0,0,,NONE,,2026-05-08
6982,大井泵浦,上市,STOCK,,0,0,0,23,1,0,0,2,0,1,15,4,0.0,賣超,1,0.5618,1,0,0,0,2.5,0.0,0.0,43.1,0,0,0,{},0,0,8.2,0,0.0,0,1.8,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6983,華洋精機,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.8258,0,0,0,0,0.0,0.0,4.86,41.1,0,0,0,{},0,0,0.0,0,0.0,0,1.35,0,0,0,0,,NONE,,2026-05-08
6984,ACpay,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.6915,0,0,0,0,0.0,0.0,0.0,49.4,0,0,0,{},0,0,0.0,0,0.0,0,0.67,0,0,0,0,,NONE,,2026-05-08
6986,和迅,上市,STOCK,,0,0,0,12,0,0,0,5,0,0,5,2,0.0,N/A,0,0.9443,0,0,0,0,0.0,0.0,-0.01,52.2,0,0,0,{},0,0,0.0,0,0.0,0,0.46,0,0,0,0,,NONE,,2026-05-08
6987,寶晶能源*,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,1.2987,0,0,0,0,0.0,0.0,-0.03,44.3,0,0,0,{},0,0,0.0,0,0.0,0,0.35,0,0,0,0,,NONE,,2026-05-08
6988,威力暘-創,上市,STOCK,,0,0,0,17,1,0,0,8,0,1,5,2,0.0,賣超,1,1.0305,2,0,0,0,0.0,0.0,-0.1,50.8,0,0,0,{},0,0,7.3,1,0.0,0,2.17,0,0,0,0,,NONE,,2026-05-08
6990,華鉬,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.547,0,0,0,0,0.0,0.0,0.0,43.7,0,0,0,{},0,0,0.0,0,0.0,0,0.76,0,0,0,0,★大戶接手,NONE,,2026-05-08
6994,富威電力,上市,STOCK,,0,0,0,12,0,0,0,3,0,0,5,4,0.0,賣超,0,0.5216,0,0,0,0,13.4,0.2,-0.79,39.1,0,0,0,{},0,0,-21.2,0,0.0,0,1.14,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6995,野獸國,上市,STOCK,,0,0,0,18,0,0,0,0,0,1,15,2,0.0,N/A,1,0.9868,0,0,0,0,0.0,0.0,0.01,24.4,0,0,0,{},0,0,0.0,0,0.0,0,0.9,0,0,0,0,★大戶接手,NONE,,2026-05-08
6996,力領科技,上市,STOCK,,0,0,0,51,5,0,0,18,0,4,15,9,0.0,賣超,2,1.2714,5,0,0,0,2.2,0.0,0.0,57.3,0,0,0,{},0,0,17.8,1,0.0,0,1.24,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6997,博弘,上市,STOCK,,0,0,0,30,0,0,0,12,0,1,15,2,0.0,賣超,1,3.5248,0,0,0,0,0.0,0.0,0.0,48.2,0,0,0,{},0,0,0.0,0,0.0,0,0.62,2,0,0,0,★大戶接手,NONE,,2026-05-08
6999,瀚醫生技,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,2.2864,0,0,0,0,0.0,0.0,0.0,54.0,0,0,0,{},0,0,0.0,0,0.0,0,1.28,2,0,0,0,,NONE,,2026-05-08
7402,邑錡,上市,STOCK,,0,0,0,47,1,0,0,15,0,6,25,0,0.0,賣超,2,0.7086,1,0,0,0,49.8,0.3,2.19,53.2,0,0,0,{},0,0,12.2,0,0.0,0,3.31,1,0,0,0,★籌碼集中 ★大戶接手,NONE,,2026-05-08
7419,達勝,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,0.717,0,0,0,0,0.0,0.0,-0.02,41.6,0,0,0,{},0,0,0.0,0,0.0,0,0.69,0,0,0,0,,NONE,,2026-05-08
7427,華上生醫,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.2727,0,0,0,0,0.0,0.0,0.07,54.4,0,0,0,{},0,0,0.0,0,0.0,0,0.63,2,0,0,0,★大戶接手,NONE,,2026-05-08
7443,凡事康,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.7543,0,0,0,0,0.0,0.0,0.0,53.2,0,0,0,{},0,0,0.0,0,0.0,0,1.15,2,0,0,0,,NONE,,2026-05-08
7455,樺緯物聯,上市,STOCK,,0,0,0,23,0,0,0,5,0,1,15,2,0.0,N/A,1,0.4318,0,0,0,0,0.0,0.0,0.0,51.7,0,0,0,{},0,0,0.0,0,0.0,0,2.5,0,0,0,0,★大戶接手,NONE,,2026-05-08
